"","X","did_purchase","ratings","recommendation","Real_Review"
"900",22818,FALSE,2,FALSE,"Fake Don't Recommand"
"901",22819,FALSE,2,FALSE,"Fake Don't Recommand"
"902",22820,FALSE,2,FALSE,"Fake Don't Recommand"
"903",22822,FALSE,2,FALSE,"Fake Don't Recommand"
"904",22823,FALSE,2,FALSE,"Fake Don't Recommand"
"905",22839,FALSE,3,FALSE,"Fake Don't Recommand"
"906",22842,FALSE,3,FALSE,"Fake Don't Recommand"
"907",22844,FALSE,3,FALSE,"Fake Don't Recommand"
"908",22898,FALSE,5,FALSE,"Fake Don't Recommand"
"909",23080,FALSE,3,FALSE,"Fake Don't Recommand"
"910",26527,FALSE,1,FALSE,"Fake Don't Recommand"
"911",26528,FALSE,1,FALSE,"Fake Don't Recommand"
"912",26529,FALSE,2,FALSE,"Fake Don't Recommand"
"913",27376,FALSE,1,FALSE,"Fake Don't Recommand"
"914",27432,FALSE,1,FALSE,"Fake Don't Recommand"
"915",27433,FALSE,1,FALSE,"Fake Don't Recommand"
"916",27434,FALSE,1,FALSE,"Fake Don't Recommand"
"917",27435,FALSE,1,FALSE,"Fake Don't Recommand"
"918",27436,FALSE,1,FALSE,"Fake Don't Recommand"
"919",27437,FALSE,1,FALSE,"Fake Don't Recommand"
"920",27438,FALSE,1,FALSE,"Fake Don't Recommand"
"921",27440,FALSE,1,FALSE,"Fake Don't Recommand"
"922",27441,FALSE,1,FALSE,"Fake Don't Recommand"
"923",27442,FALSE,1,FALSE,"Fake Don't Recommand"
"924",27443,FALSE,2,FALSE,"Fake Don't Recommand"
"925",27444,FALSE,2,FALSE,"Fake Don't Recommand"
"926",28705,FALSE,1,FALSE,"Fake Don't Recommand"
"927",28757,FALSE,1,FALSE,"Fake Don't Recommand"
"928",28758,FALSE,1,FALSE,"Fake Don't Recommand"
"929",28759,FALSE,1,FALSE,"Fake Don't Recommand"
"930",28760,FALSE,1,FALSE,"Fake Don't Recommand"
"931",28761,FALSE,1,FALSE,"Fake Don't Recommand"
"932",28763,FALSE,1,FALSE,"Fake Don't Recommand"
"933",28764,FALSE,1,FALSE,"Fake Don't Recommand"
"934",28765,FALSE,1,FALSE,"Fake Don't Recommand"
"935",28766,FALSE,1,FALSE,"Fake Don't Recommand"
"936",28767,FALSE,1,FALSE,"Fake Don't Recommand"
"937",28768,FALSE,1,FALSE,"Fake Don't Recommand"
"938",28769,FALSE,1,FALSE,"Fake Don't Recommand"
"939",28770,FALSE,1,FALSE,"Fake Don't Recommand"
"940",28771,FALSE,1,FALSE,"Fake Don't Recommand"
"941",28772,FALSE,1,FALSE,"Fake Don't Recommand"
"942",28773,FALSE,1,FALSE,"Fake Don't Recommand"
"943",28774,FALSE,2,FALSE,"Fake Don't Recommand"
"944",28775,FALSE,2,FALSE,"Fake Don't Recommand"
"945",28776,FALSE,2,FALSE,"Fake Don't Recommand"
"946",28777,FALSE,2,FALSE,"Fake Don't Recommand"
"947",28778,FALSE,2,FALSE,"Fake Don't Recommand"
"948",28779,FALSE,2,FALSE,"Fake Don't Recommand"
"949",28786,FALSE,3,FALSE,"Fake Don't Recommand"
"950",28790,FALSE,3,FALSE,"Fake Don't Recommand"
"951",28791,FALSE,3,FALSE,"Fake Don't Recommand"
"952",28794,FALSE,3,FALSE,"Fake Don't Recommand"
"953",28796,FALSE,3,FALSE,"Fake Don't Recommand"
"954",28892,FALSE,5,FALSE,"Fake Don't Recommand"
"955",29035,FALSE,1,FALSE,"Fake Don't Recommand"
"956",29036,FALSE,2,FALSE,"Fake Don't Recommand"
"957",29037,FALSE,3,FALSE,"Fake Don't Recommand"
"958",29060,FALSE,2,FALSE,"Fake Don't Recommand"
"959",29128,FALSE,1,FALSE,"Fake Don't Recommand"
"960",29129,FALSE,1,FALSE,"Fake Don't Recommand"
"961",29130,FALSE,1,FALSE,"Fake Don't Recommand"
"962",29131,FALSE,1,FALSE,"Fake Don't Recommand"
"963",29132,FALSE,1,FALSE,"Fake Don't Recommand"
"964",29133,FALSE,1,FALSE,"Fake Don't Recommand"
"965",29134,FALSE,1,FALSE,"Fake Don't Recommand"
"966",29136,FALSE,1,FALSE,"Fake Don't Recommand"
"967",29137,FALSE,1,FALSE,"Fake Don't Recommand"
"968",29148,FALSE,1,FALSE,"Fake Don't Recommand"
"969",29151,FALSE,2,FALSE,"Fake Don't Recommand"
"970",29152,FALSE,2,FALSE,"Fake Don't Recommand"
"971",29153,FALSE,2,FALSE,"Fake Don't Recommand"
"972",29154,FALSE,2,FALSE,"Fake Don't Recommand"
"973",29155,FALSE,2,FALSE,"Fake Don't Recommand"
"974",29156,FALSE,2,FALSE,"Fake Don't Recommand"
"975",29157,FALSE,2,FALSE,"Fake Don't Recommand"
"976",29159,FALSE,2,FALSE,"Fake Don't Recommand"
"977",29160,FALSE,2,FALSE,"Fake Don't Recommand"
"978",29161,FALSE,2,FALSE,"Fake Don't Recommand"
"979",29162,FALSE,2,FALSE,"Fake Don't Recommand"
"980",29163,FALSE,2,FALSE,"Fake Don't Recommand"
"981",29164,FALSE,2,FALSE,"Fake Don't Recommand"
"982",29165,FALSE,2,FALSE,"Fake Don't Recommand"
"983",29166,FALSE,2,FALSE,"Fake Don't Recommand"
"984",29167,FALSE,2,FALSE,"Fake Don't Recommand"
"985",29168,FALSE,2,FALSE,"Fake Don't Recommand"
"986",29169,FALSE,2,FALSE,"Fake Don't Recommand"
"987",29187,FALSE,2,FALSE,"Fake Don't Recommand"
"988",29188,FALSE,2,FALSE,"Fake Don't Recommand"
"989",29191,FALSE,3,FALSE,"Fake Don't Recommand"
"990",29193,FALSE,3,FALSE,"Fake Don't Recommand"
"991",29195,FALSE,3,FALSE,"Fake Don't Recommand"
"992",29197,FALSE,3,FALSE,"Fake Don't Recommand"
"993",29198,FALSE,3,FALSE,"Fake Don't Recommand"
"994",29200,FALSE,3,FALSE,"Fake Don't Recommand"
"995",29202,FALSE,3,FALSE,"Fake Don't Recommand"
"996",29203,FALSE,3,FALSE,"Fake Don't Recommand"
"997",29204,FALSE,3,FALSE,"Fake Don't Recommand"
"998",29206,FALSE,3,FALSE,"Fake Don't Recommand"
"999",29207,FALSE,3,FALSE,"Fake Don't Recommand"
"1000",29208,FALSE,3,FALSE,"Fake Don't Recommand"
"1001",29209,FALSE,3,FALSE,"Fake Don't Recommand"
"1002",29211,FALSE,3,FALSE,"Fake Don't Recommand"
"1003",29215,FALSE,3,FALSE,"Fake Don't Recommand"
"1004",29216,FALSE,3,FALSE,"Fake Don't Recommand"
"1005",29217,FALSE,3,FALSE,"Fake Don't Recommand"
"1006",29219,FALSE,3,FALSE,"Fake Don't Recommand"
"1007",29221,FALSE,3,FALSE,"Fake Don't Recommand"
"1008",29222,FALSE,3,FALSE,"Fake Don't Recommand"
"1009",29223,FALSE,3,FALSE,"Fake Don't Recommand"
"1010",29224,FALSE,3,FALSE,"Fake Don't Recommand"
"1011",29226,FALSE,3,FALSE,"Fake Don't Recommand"
"1012",29228,FALSE,3,FALSE,"Fake Don't Recommand"
"1013",29230,FALSE,3,FALSE,"Fake Don't Recommand"
"1014",29231,FALSE,3,FALSE,"Fake Don't Recommand"
"1015",29236,FALSE,3,FALSE,"Fake Don't Recommand"
"1016",29237,FALSE,3,FALSE,"Fake Don't Recommand"
"1017",29239,FALSE,3,FALSE,"Fake Don't Recommand"
"1018",29241,FALSE,3,FALSE,"Fake Don't Recommand"
"1019",29244,FALSE,3,FALSE,"Fake Don't Recommand"
"1020",29247,FALSE,3,FALSE,"Fake Don't Recommand"
"1021",29248,FALSE,3,FALSE,"Fake Don't Recommand"
"1022",29251,FALSE,3,FALSE,"Fake Don't Recommand"
"1023",29252,FALSE,3,FALSE,"Fake Don't Recommand"
"1024",29253,FALSE,3,FALSE,"Fake Don't Recommand"
"1025",29254,FALSE,3,FALSE,"Fake Don't Recommand"
"1026",29258,FALSE,3,FALSE,"Fake Don't Recommand"
"1027",29259,FALSE,3,FALSE,"Fake Don't Recommand"
"1028",29263,FALSE,3,FALSE,"Fake Don't Recommand"
"1029",29265,FALSE,3,FALSE,"Fake Don't Recommand"
"1030",29266,FALSE,3,FALSE,"Fake Don't Recommand"
"1031",29269,FALSE,3,FALSE,"Fake Don't Recommand"
"1032",29273,FALSE,3,FALSE,"Fake Don't Recommand"
"1033",29278,FALSE,3,FALSE,"Fake Don't Recommand"
"1034",29364,FALSE,3,FALSE,"Fake Don't Recommand"
"1035",29365,FALSE,3,FALSE,"Fake Don't Recommand"
"1036",29368,FALSE,3,FALSE,"Fake Don't Recommand"
"1037",29387,FALSE,4,FALSE,"Fake Don't Recommand"
"1038",29405,FALSE,4,FALSE,"Fake Don't Recommand"
"1039",29447,FALSE,4,FALSE,"Fake Don't Recommand"
"1040",29452,FALSE,4,FALSE,"Fake Don't Recommand"
"1041",29460,FALSE,4,FALSE,"Fake Don't Recommand"
"1042",29467,FALSE,4,FALSE,"Fake Don't Recommand"
"1043",29541,FALSE,4,FALSE,"Fake Don't Recommand"
"1044",29553,FALSE,4,FALSE,"Fake Don't Recommand"
"1045",29568,FALSE,4,FALSE,"Fake Don't Recommand"
"1046",29581,FALSE,4,FALSE,"Fake Don't Recommand"
"1047",29600,FALSE,4,FALSE,"Fake Don't Recommand"
"1048",29625,FALSE,4,FALSE,"Fake Don't Recommand"
"1049",29646,FALSE,4,FALSE,"Fake Don't Recommand"
"1050",30135,FALSE,5,FALSE,"Fake Don't Recommand"
"1051",30215,FALSE,5,FALSE,"Fake Don't Recommand"
"1052",30512,FALSE,5,FALSE,"Fake Don't Recommand"
"1053",31416,FALSE,1,FALSE,"Fake Don't Recommand"
"1054",31498,FALSE,1,FALSE,"Fake Don't Recommand"
"1055",31549,FALSE,2,FALSE,"Fake Don't Recommand"
"1056",31551,FALSE,2,FALSE,"Fake Don't Recommand"
"1057",31552,FALSE,2,FALSE,"Fake Don't Recommand"
"1058",31589,FALSE,1,FALSE,"Fake Don't Recommand"
"1059",31590,FALSE,1,FALSE,"Fake Don't Recommand"
"1060",31679,FALSE,1,FALSE,"Fake Don't Recommand"
"1061",31680,FALSE,1,FALSE,"Fake Don't Recommand"
"1062",31684,FALSE,2,FALSE,"Fake Don't Recommand"
"1063",31685,FALSE,2,FALSE,"Fake Don't Recommand"
"1064",31686,FALSE,2,FALSE,"Fake Don't Recommand"
"1065",31687,FALSE,2,FALSE,"Fake Don't Recommand"
"1066",31698,FALSE,3,FALSE,"Fake Don't Recommand"
"1067",31700,FALSE,3,FALSE,"Fake Don't Recommand"
"1068",31702,FALSE,3,FALSE,"Fake Don't Recommand"
"1069",31708,FALSE,3,FALSE,"Fake Don't Recommand"
"1070",31712,FALSE,3,FALSE,"Fake Don't Recommand"
"1071",31713,FALSE,3,FALSE,"Fake Don't Recommand"
"1072",31714,FALSE,3,FALSE,"Fake Don't Recommand"
"1073",31715,FALSE,3,FALSE,"Fake Don't Recommand"
"1074",31716,FALSE,3,FALSE,"Fake Don't Recommand"
"1075",31721,FALSE,3,FALSE,"Fake Don't Recommand"
"1076",31770,FALSE,4,FALSE,"Fake Don't Recommand"
"1077",31782,FALSE,4,FALSE,"Fake Don't Recommand"
"1078",31785,FALSE,4,FALSE,"Fake Don't Recommand"
"1079",31951,FALSE,5,FALSE,"Fake Don't Recommand"
"1080",32395,FALSE,1,FALSE,"Fake Don't Recommand"
"1081",32396,FALSE,1,FALSE,"Fake Don't Recommand"
"1082",32397,FALSE,1,FALSE,"Fake Don't Recommand"
"1083",32398,FALSE,1,FALSE,"Fake Don't Recommand"
"1084",32399,FALSE,1,FALSE,"Fake Don't Recommand"
"1085",32400,FALSE,1,FALSE,"Fake Don't Recommand"
"1086",32401,FALSE,1,FALSE,"Fake Don't Recommand"
"1087",32402,FALSE,1,FALSE,"Fake Don't Recommand"
"1088",32403,FALSE,1,FALSE,"Fake Don't Recommand"
"1089",32404,FALSE,1,FALSE,"Fake Don't Recommand"
"1090",32405,FALSE,1,FALSE,"Fake Don't Recommand"
"1091",32406,FALSE,1,FALSE,"Fake Don't Recommand"
"1092",32407,FALSE,1,FALSE,"Fake Don't Recommand"
"1093",32408,FALSE,1,FALSE,"Fake Don't Recommand"
"1094",32409,FALSE,1,FALSE,"Fake Don't Recommand"
"1095",32410,FALSE,1,FALSE,"Fake Don't Recommand"
"1096",32412,FALSE,1,FALSE,"Fake Don't Recommand"
"1097",32413,FALSE,1,FALSE,"Fake Don't Recommand"
"1098",32414,FALSE,1,FALSE,"Fake Don't Recommand"
"1099",32415,FALSE,1,FALSE,"Fake Don't Recommand"
"1100",32416,FALSE,1,FALSE,"Fake Don't Recommand"
"1101",32417,FALSE,1,FALSE,"Fake Don't Recommand"
"1102",32418,FALSE,1,FALSE,"Fake Don't Recommand"
"1103",32419,FALSE,1,FALSE,"Fake Don't Recommand"
"1104",32420,FALSE,2,FALSE,"Fake Don't Recommand"
"1105",32421,FALSE,2,FALSE,"Fake Don't Recommand"
"1106",32422,FALSE,2,FALSE,"Fake Don't Recommand"
"1107",32424,FALSE,2,FALSE,"Fake Don't Recommand"
"1108",32425,FALSE,3,FALSE,"Fake Don't Recommand"
"1109",32519,FALSE,1,FALSE,"Fake Don't Recommand"
"1110",32520,FALSE,1,FALSE,"Fake Don't Recommand"
"1111",32521,FALSE,1,FALSE,"Fake Don't Recommand"
"1112",32522,FALSE,1,FALSE,"Fake Don't Recommand"
"1113",32523,FALSE,1,FALSE,"Fake Don't Recommand"
"1114",32524,FALSE,1,FALSE,"Fake Don't Recommand"
"1115",32525,FALSE,1,FALSE,"Fake Don't Recommand"
"1116",32526,FALSE,2,FALSE,"Fake Don't Recommand"
"1117",32527,FALSE,2,FALSE,"Fake Don't Recommand"
"1118",32530,FALSE,3,FALSE,"Fake Don't Recommand"
"1119",32532,FALSE,3,FALSE,"Fake Don't Recommand"
"1120",32533,FALSE,3,FALSE,"Fake Don't Recommand"
"1121",32588,FALSE,3,FALSE,"Fake Don't Recommand"
"1122",35727,FALSE,1,FALSE,"Fake Don't Recommand"
"1123",35772,FALSE,1,FALSE,"Fake Don't Recommand"
"1124",36441,FALSE,3,FALSE,"Fake Don't Recommand"
"1125",36527,FALSE,5,FALSE,"Fake Don't Recommand"
"1126",36554,FALSE,1,FALSE,"Fake Don't Recommand"
"1127",36564,FALSE,5,FALSE,"Fake Don't Recommand"
"1128",36620,FALSE,5,FALSE,"Fake Don't Recommand"
"1129",36634,FALSE,1,FALSE,"Fake Don't Recommand"
"1130",36635,FALSE,1,FALSE,"Fake Don't Recommand"
"1131",36636,FALSE,1,FALSE,"Fake Don't Recommand"
"1132",36642,FALSE,3,FALSE,"Fake Don't Recommand"
"1133",36723,FALSE,2,FALSE,"Fake Don't Recommand"
"1134",36878,FALSE,1,FALSE,"Fake Don't Recommand"
"1135",36879,FALSE,1,FALSE,"Fake Don't Recommand"
"1136",36880,FALSE,1,FALSE,"Fake Don't Recommand"
"1137",36883,FALSE,2,FALSE,"Fake Don't Recommand"
"1138",38821,FALSE,3,FALSE,"Fake Don't Recommand"
"1139",38825,FALSE,3,FALSE,"Fake Don't Recommand"
"1140",38862,FALSE,4,FALSE,"Fake Don't Recommand"
"1141",38882,FALSE,1,FALSE,"Fake Don't Recommand"
"1142",38884,FALSE,1,FALSE,"Fake Don't Recommand"
"1143",38885,FALSE,1,FALSE,"Fake Don't Recommand"
"1144",38886,FALSE,1,FALSE,"Fake Don't Recommand"
"1145",38888,FALSE,1,FALSE,"Fake Don't Recommand"
"1146",38889,FALSE,1,FALSE,"Fake Don't Recommand"
"1147",38890,FALSE,1,FALSE,"Fake Don't Recommand"
"1148",38891,FALSE,1,FALSE,"Fake Don't Recommand"
"1149",38892,FALSE,1,FALSE,"Fake Don't Recommand"
"1150",38893,FALSE,1,FALSE,"Fake Don't Recommand"
"1151",38894,FALSE,1,FALSE,"Fake Don't Recommand"
"1152",38895,FALSE,1,FALSE,"Fake Don't Recommand"
"1153",38896,FALSE,1,FALSE,"Fake Don't Recommand"
"1154",38897,FALSE,1,FALSE,"Fake Don't Recommand"
"1155",38898,FALSE,1,FALSE,"Fake Don't Recommand"
"1156",38902,FALSE,2,FALSE,"Fake Don't Recommand"
"1157",38904,FALSE,2,FALSE,"Fake Don't Recommand"
"1158",38906,FALSE,2,FALSE,"Fake Don't Recommand"
"1159",38907,FALSE,2,FALSE,"Fake Don't Recommand"
"1160",38908,FALSE,2,FALSE,"Fake Don't Recommand"
"1161",38909,FALSE,2,FALSE,"Fake Don't Recommand"
"1162",38910,FALSE,2,FALSE,"Fake Don't Recommand"
"1163",38921,FALSE,3,FALSE,"Fake Don't Recommand"
"1164",38923,FALSE,3,FALSE,"Fake Don't Recommand"
"1165",38924,FALSE,3,FALSE,"Fake Don't Recommand"
"1166",38931,FALSE,4,FALSE,"Fake Don't Recommand"
"1167",44571,FALSE,1,FALSE,"Fake Don't Recommand"
"1168",44573,FALSE,1,FALSE,"Fake Don't Recommand"
"1169",44574,FALSE,1,FALSE,"Fake Don't Recommand"
"1170",44575,FALSE,1,FALSE,"Fake Don't Recommand"
"1171",44576,FALSE,1,FALSE,"Fake Don't Recommand"
"1172",44577,FALSE,1,FALSE,"Fake Don't Recommand"
"1173",44578,FALSE,1,FALSE,"Fake Don't Recommand"
"1174",44579,FALSE,1,FALSE,"Fake Don't Recommand"
"1175",44580,FALSE,1,FALSE,"Fake Don't Recommand"
"1176",44581,FALSE,1,FALSE,"Fake Don't Recommand"
"1177",44582,FALSE,1,FALSE,"Fake Don't Recommand"
"1178",44584,FALSE,1,FALSE,"Fake Don't Recommand"
"1179",44586,FALSE,2,FALSE,"Fake Don't Recommand"
"1180",44587,FALSE,2,FALSE,"Fake Don't Recommand"
"1181",44591,FALSE,2,FALSE,"Fake Don't Recommand"
"1182",44592,FALSE,2,FALSE,"Fake Don't Recommand"
"1183",44593,FALSE,2,FALSE,"Fake Don't Recommand"
"1184",44595,FALSE,2,FALSE,"Fake Don't Recommand"
"1185",44602,FALSE,3,FALSE,"Fake Don't Recommand"
"1186",44603,FALSE,3,FALSE,"Fake Don't Recommand"
"1187",44606,FALSE,3,FALSE,"Fake Don't Recommand"
"1188",44609,FALSE,3,FALSE,"Fake Don't Recommand"
"1189",44611,FALSE,3,FALSE,"Fake Don't Recommand"
"1190",44634,FALSE,4,FALSE,"Fake Don't Recommand"
"1191",44674,FALSE,4,FALSE,"Fake Don't Recommand"
"1192",45023,FALSE,5,FALSE,"Fake Don't Recommand"
"1193",45402,FALSE,5,FALSE,"Fake Don't Recommand"
"1194",46012,FALSE,1,FALSE,"Fake Don't Recommand"
"1195",46013,FALSE,1,FALSE,"Fake Don't Recommand"
"1196",46014,FALSE,1,FALSE,"Fake Don't Recommand"
"1197",46016,FALSE,2,FALSE,"Fake Don't Recommand"
"1198",46017,FALSE,2,FALSE,"Fake Don't Recommand"
"1199",46020,FALSE,3,FALSE,"Fake Don't Recommand"
"1200",46021,FALSE,3,FALSE,"Fake Don't Recommand"
"1201",46022,FALSE,3,FALSE,"Fake Don't Recommand"
"1202",46035,FALSE,4,FALSE,"Fake Don't Recommand"
"1203",46148,FALSE,1,FALSE,"Fake Don't Recommand"
"1204",46151,FALSE,2,FALSE,"Fake Don't Recommand"
"1205",46156,FALSE,3,FALSE,"Fake Don't Recommand"
"1206",46157,FALSE,3,FALSE,"Fake Don't Recommand"
"1207",46160,FALSE,3,FALSE,"Fake Don't Recommand"
"1208",46161,FALSE,3,FALSE,"Fake Don't Recommand"
"1209",46280,FALSE,1,FALSE,"Fake Don't Recommand"
"1210",46281,FALSE,1,FALSE,"Fake Don't Recommand"
"1211",46282,FALSE,1,FALSE,"Fake Don't Recommand"
"1212",46283,FALSE,1,FALSE,"Fake Don't Recommand"
"1213",46284,FALSE,1,FALSE,"Fake Don't Recommand"
"1214",46285,FALSE,1,FALSE,"Fake Don't Recommand"
"1215",46287,FALSE,1,FALSE,"Fake Don't Recommand"
"1216",46288,FALSE,1,FALSE,"Fake Don't Recommand"
"1217",46289,FALSE,1,FALSE,"Fake Don't Recommand"
"1218",46290,FALSE,1,FALSE,"Fake Don't Recommand"
"1219",46291,FALSE,1,FALSE,"Fake Don't Recommand"
"1220",46326,FALSE,2,FALSE,"Fake Don't Recommand"
"1221",46327,FALSE,2,FALSE,"Fake Don't Recommand"
"1222",46328,FALSE,2,FALSE,"Fake Don't Recommand"
"1223",46329,FALSE,2,FALSE,"Fake Don't Recommand"
"1224",46330,FALSE,2,FALSE,"Fake Don't Recommand"
"1225",46331,FALSE,2,FALSE,"Fake Don't Recommand"
"1226",46332,FALSE,2,FALSE,"Fake Don't Recommand"
"1227",46336,FALSE,2,FALSE,"Fake Don't Recommand"
"1228",46337,FALSE,2,FALSE,"Fake Don't Recommand"
"1229",46356,FALSE,3,FALSE,"Fake Don't Recommand"
"1230",46358,FALSE,3,FALSE,"Fake Don't Recommand"
"1231",46367,FALSE,3,FALSE,"Fake Don't Recommand"
"1232",46538,FALSE,2,FALSE,"Fake Don't Recommand"
"1233",46561,FALSE,3,FALSE,"Fake Don't Recommand"
"1234",46562,FALSE,3,FALSE,"Fake Don't Recommand"
"1235",46564,FALSE,4,FALSE,"Fake Don't Recommand"
"1236",46595,FALSE,2,FALSE,"Fake Don't Recommand"
"1237",46621,FALSE,2,FALSE,"Fake Don't Recommand"
"1238",46622,FALSE,2,FALSE,"Fake Don't Recommand"
"1239",46648,FALSE,1,FALSE,"Fake Don't Recommand"
"1240",46649,FALSE,1,FALSE,"Fake Don't Recommand"
"1241",46650,FALSE,1,FALSE,"Fake Don't Recommand"
"1242",46651,FALSE,1,FALSE,"Fake Don't Recommand"
"1243",46652,FALSE,1,FALSE,"Fake Don't Recommand"
"1244",46653,FALSE,1,FALSE,"Fake Don't Recommand"
"1245",46655,FALSE,1,FALSE,"Fake Don't Recommand"
"1246",46656,FALSE,1,FALSE,"Fake Don't Recommand"
"1247",46657,FALSE,2,FALSE,"Fake Don't Recommand"
"1248",46658,FALSE,2,FALSE,"Fake Don't Recommand"
"1249",46659,FALSE,2,FALSE,"Fake Don't Recommand"
"1250",46660,FALSE,2,FALSE,"Fake Don't Recommand"
"1251",46661,FALSE,2,FALSE,"Fake Don't Recommand"
"1252",46662,FALSE,2,FALSE,"Fake Don't Recommand"
"1253",46663,FALSE,2,FALSE,"Fake Don't Recommand"
"1254",46664,FALSE,3,FALSE,"Fake Don't Recommand"
"1255",46665,FALSE,3,FALSE,"Fake Don't Recommand"
"1256",46666,FALSE,3,FALSE,"Fake Don't Recommand"
"1257",46668,FALSE,3,FALSE,"Fake Don't Recommand"
"1258",46688,FALSE,5,FALSE,"Fake Don't Recommand"
"1259",46736,FALSE,1,FALSE,"Fake Don't Recommand"
"1260",46738,FALSE,1,FALSE,"Fake Don't Recommand"
"1261",46739,FALSE,1,FALSE,"Fake Don't Recommand"
"1262",46742,FALSE,1,FALSE,"Fake Don't Recommand"
"1263",46744,FALSE,1,FALSE,"Fake Don't Recommand"
"1264",46745,FALSE,1,FALSE,"Fake Don't Recommand"
"1265",46748,FALSE,1,FALSE,"Fake Don't Recommand"
"1266",46750,FALSE,1,FALSE,"Fake Don't Recommand"
"1267",46753,FALSE,1,FALSE,"Fake Don't Recommand"
"1268",46756,FALSE,1,FALSE,"Fake Don't Recommand"
"1269",46760,FALSE,1,FALSE,"Fake Don't Recommand"
"1270",46761,FALSE,1,FALSE,"Fake Don't Recommand"
"1271",46762,FALSE,1,FALSE,"Fake Don't Recommand"
"1272",46765,FALSE,1,FALSE,"Fake Don't Recommand"
"1273",46768,FALSE,1,FALSE,"Fake Don't Recommand"
"1274",46770,FALSE,1,FALSE,"Fake Don't Recommand"
"1275",46771,FALSE,1,FALSE,"Fake Don't Recommand"
"1276",46772,FALSE,1,FALSE,"Fake Don't Recommand"
"1277",46775,FALSE,1,FALSE,"Fake Don't Recommand"
"1278",46782,FALSE,2,FALSE,"Fake Don't Recommand"
"1279",46784,FALSE,2,FALSE,"Fake Don't Recommand"
"1280",46786,FALSE,2,FALSE,"Fake Don't Recommand"
"1281",46789,FALSE,2,FALSE,"Fake Don't Recommand"
"1282",46792,FALSE,2,FALSE,"Fake Don't Recommand"
"1283",46794,FALSE,2,FALSE,"Fake Don't Recommand"
"1284",46795,FALSE,2,FALSE,"Fake Don't Recommand"
"1285",46798,FALSE,2,FALSE,"Fake Don't Recommand"
"1286",46799,FALSE,2,FALSE,"Fake Don't Recommand"
"1287",46800,FALSE,2,FALSE,"Fake Don't Recommand"
"1288",46805,FALSE,2,FALSE,"Fake Don't Recommand"
"1289",46821,FALSE,3,FALSE,"Fake Don't Recommand"
"1290",46823,FALSE,3,FALSE,"Fake Don't Recommand"
"1291",46827,FALSE,3,FALSE,"Fake Don't Recommand"
"1292",46841,FALSE,3,FALSE,"Fake Don't Recommand"
"1293",46866,FALSE,4,FALSE,"Fake Don't Recommand"
"1294",47414,FALSE,3,FALSE,"Fake Don't Recommand"
"1295",47426,FALSE,1,FALSE,"Fake Don't Recommand"
"1296",47429,FALSE,2,FALSE,"Fake Don't Recommand"
"1297",47463,FALSE,1,FALSE,"Fake Don't Recommand"
"1298",47474,FALSE,1,FALSE,"Fake Don't Recommand"
"1299",47475,FALSE,1,FALSE,"Fake Don't Recommand"
"1300",47476,FALSE,1,FALSE,"Fake Don't Recommand"
"1301",47477,FALSE,1,FALSE,"Fake Don't Recommand"
"1302",47484,FALSE,3,FALSE,"Fake Don't Recommand"
"1303",47488,FALSE,4,FALSE,"Fake Don't Recommand"
"1304",47647,FALSE,1,FALSE,"Fake Don't Recommand"
"1305",47648,FALSE,1,FALSE,"Fake Don't Recommand"
"1306",47649,FALSE,1,FALSE,"Fake Don't Recommand"
"1307",47650,FALSE,1,FALSE,"Fake Don't Recommand"
"1308",47651,FALSE,1,FALSE,"Fake Don't Recommand"
"1309",47652,FALSE,1,FALSE,"Fake Don't Recommand"
"1310",47653,FALSE,1,FALSE,"Fake Don't Recommand"
"1311",47655,FALSE,1,FALSE,"Fake Don't Recommand"
"1312",47656,FALSE,1,FALSE,"Fake Don't Recommand"
"1313",47657,FALSE,1,FALSE,"Fake Don't Recommand"
"1314",47658,FALSE,1,FALSE,"Fake Don't Recommand"
"1315",47660,FALSE,1,FALSE,"Fake Don't Recommand"
"1316",47661,FALSE,1,FALSE,"Fake Don't Recommand"
"1317",47662,FALSE,1,FALSE,"Fake Don't Recommand"
"1318",47663,FALSE,1,FALSE,"Fake Don't Recommand"
"1319",47664,FALSE,1,FALSE,"Fake Don't Recommand"
"1320",47665,FALSE,1,FALSE,"Fake Don't Recommand"
"1321",47666,FALSE,1,FALSE,"Fake Don't Recommand"
"1322",47667,FALSE,1,FALSE,"Fake Don't Recommand"
"1323",47668,FALSE,1,FALSE,"Fake Don't Recommand"
"1324",47670,FALSE,1,FALSE,"Fake Don't Recommand"
"1325",47671,FALSE,1,FALSE,"Fake Don't Recommand"
"1326",47672,FALSE,1,FALSE,"Fake Don't Recommand"
"1327",47673,FALSE,1,FALSE,"Fake Don't Recommand"
"1328",47674,FALSE,1,FALSE,"Fake Don't Recommand"
"1329",47675,FALSE,1,FALSE,"Fake Don't Recommand"
"1330",47676,FALSE,1,FALSE,"Fake Don't Recommand"
"1331",47677,FALSE,1,FALSE,"Fake Don't Recommand"
"1332",47678,FALSE,1,FALSE,"Fake Don't Recommand"
"1333",47679,FALSE,1,FALSE,"Fake Don't Recommand"
"1334",47680,FALSE,1,FALSE,"Fake Don't Recommand"
"1335",47681,FALSE,1,FALSE,"Fake Don't Recommand"
"1336",47682,FALSE,1,FALSE,"Fake Don't Recommand"
"1337",47683,FALSE,1,FALSE,"Fake Don't Recommand"
"1338",47684,FALSE,1,FALSE,"Fake Don't Recommand"
