"","X","did_purchase","recommendation","review_length","Real_Review"
"347",427,FALSE,TRUE,65,"Fake Recommand"
"348",428,FALSE,TRUE,67,"Fake Recommand"
"349",429,FALSE,TRUE,17,"Fake Recommand"
"350",430,FALSE,TRUE,22,"Fake Recommand"
"351",431,FALSE,TRUE,62,"Fake Recommand"
"352",432,FALSE,TRUE,65,"Fake Recommand"
"353",433,FALSE,TRUE,60,"Fake Recommand"
"354",434,FALSE,TRUE,17,"Fake Recommand"
"355",435,FALSE,TRUE,59,"Fake Recommand"
"356",436,FALSE,TRUE,65,"Fake Recommand"
"357",437,FALSE,TRUE,66,"Fake Recommand"
"358",438,FALSE,TRUE,54,"Fake Recommand"
"359",439,FALSE,TRUE,57,"Fake Recommand"
"360",441,FALSE,TRUE,16,"Fake Recommand"
"361",442,FALSE,TRUE,61,"Fake Recommand"
"362",443,FALSE,TRUE,58,"Fake Recommand"
"363",444,FALSE,TRUE,64,"Fake Recommand"
"364",445,FALSE,TRUE,65,"Fake Recommand"
"365",446,FALSE,TRUE,63,"Fake Recommand"
"366",447,FALSE,TRUE,59,"Fake Recommand"
"367",448,FALSE,TRUE,51,"Fake Recommand"
"368",449,FALSE,TRUE,59,"Fake Recommand"
"369",450,FALSE,TRUE,59,"Fake Recommand"
"370",451,FALSE,TRUE,65,"Fake Recommand"
"371",452,FALSE,TRUE,54,"Fake Recommand"
"372",453,FALSE,TRUE,25,"Fake Recommand"
"373",454,FALSE,TRUE,19,"Fake Recommand"
"374",455,FALSE,TRUE,21,"Fake Recommand"
"375",456,FALSE,TRUE,74,"Fake Recommand"
"376",457,FALSE,TRUE,22,"Fake Recommand"
"377",458,FALSE,TRUE,22,"Fake Recommand"
"378",459,FALSE,TRUE,76,"Fake Recommand"
"379",460,FALSE,TRUE,25,"Fake Recommand"
"380",461,FALSE,TRUE,23,"Fake Recommand"
"381",462,FALSE,TRUE,63,"Fake Recommand"
"382",463,FALSE,TRUE,21,"Fake Recommand"
"383",464,FALSE,TRUE,66,"Fake Recommand"
"384",465,FALSE,TRUE,75,"Fake Recommand"
"385",466,FALSE,TRUE,76,"Fake Recommand"
"386",467,FALSE,TRUE,69,"Fake Recommand"
"387",468,FALSE,TRUE,67,"Fake Recommand"
"388",469,FALSE,TRUE,71,"Fake Recommand"
"389",470,FALSE,TRUE,16,"Fake Recommand"
"390",471,FALSE,TRUE,22,"Fake Recommand"
"391",472,FALSE,TRUE,23,"Fake Recommand"
"392",473,FALSE,TRUE,17,"Fake Recommand"
"393",474,FALSE,TRUE,75,"Fake Recommand"
"394",475,FALSE,TRUE,17,"Fake Recommand"
"395",476,FALSE,TRUE,25,"Fake Recommand"
"396",477,FALSE,TRUE,78,"Fake Recommand"
"397",479,FALSE,TRUE,77,"Fake Recommand"
"398",480,FALSE,TRUE,74,"Fake Recommand"
"399",481,FALSE,TRUE,14,"Fake Recommand"
"400",482,FALSE,TRUE,77,"Fake Recommand"
"401",483,FALSE,TRUE,72,"Fake Recommand"
"402",484,FALSE,TRUE,23,"Fake Recommand"
"403",485,FALSE,TRUE,24,"Fake Recommand"
"404",486,FALSE,TRUE,73,"Fake Recommand"
"405",487,FALSE,TRUE,31,"Fake Recommand"
"406",488,FALSE,TRUE,33,"Fake Recommand"
"407",489,FALSE,TRUE,31,"Fake Recommand"
"408",490,FALSE,TRUE,80,"Fake Recommand"
"409",491,FALSE,TRUE,37,"Fake Recommand"
"410",492,FALSE,TRUE,27,"Fake Recommand"
"411",493,FALSE,TRUE,30,"Fake Recommand"
"412",494,FALSE,TRUE,87,"Fake Recommand"
"413",495,FALSE,TRUE,31,"Fake Recommand"
"414",496,FALSE,TRUE,32,"Fake Recommand"
"415",497,FALSE,TRUE,84,"Fake Recommand"
"416",498,FALSE,TRUE,15,"Fake Recommand"
"417",499,FALSE,TRUE,33,"Fake Recommand"
