"","X","did_purchase","recommendation","polar_norm","Real_Review"
"1479",32201,TRUE,TRUE,NA,"Real Recommand"
"1480",32212,TRUE,TRUE,4,"Real Recommand"
"1481",32213,TRUE,TRUE,6,"Real Recommand"
"1482",32214,TRUE,TRUE,7,"Real Recommand"
"1483",32225,TRUE,TRUE,NA,"Real Recommand"
"1484",32389,TRUE,TRUE,1,"Real Recommand"
"1485",32390,TRUE,TRUE,2,"Real Recommand"
"1486",32391,TRUE,TRUE,1.571428571,"Real Recommand"
"1487",32392,TRUE,TRUE,2.75,"Real Recommand"
"1488",32442,TRUE,TRUE,2,"Real Recommand"
"1489",32466,TRUE,TRUE,0.5,"Real Recommand"
"1490",32467,TRUE,TRUE,3.8,"Real Recommand"
"1491",32486,TRUE,TRUE,4,"Real Recommand"
"1492",32488,TRUE,TRUE,NA,"Real Recommand"
"1493",32489,TRUE,TRUE,NA,"Real Recommand"
"1494",32528,TRUE,TRUE,4.5,"Real Recommand"
"1495",32544,TRUE,TRUE,NA,"Real Recommand"
"1496",32568,TRUE,TRUE,1.2,"Real Recommand"
"1497",32570,TRUE,TRUE,NA,"Real Recommand"
"1498",32584,TRUE,TRUE,0.333333333,"Real Recommand"
"1499",32587,TRUE,TRUE,4,"Real Recommand"
"1500",32590,TRUE,TRUE,NA,"Real Recommand"
"1501",32601,TRUE,TRUE,5,"Real Recommand"
"1502",32602,TRUE,TRUE,NA,"Real Recommand"
"1503",32603,TRUE,TRUE,NA,"Real Recommand"
"1504",32604,TRUE,TRUE,NA,"Real Recommand"
"1505",32605,TRUE,TRUE,NA,"Real Recommand"
"1506",32606,TRUE,TRUE,3,"Real Recommand"
"1507",32684,TRUE,TRUE,2.666666667,"Real Recommand"
"1508",32685,TRUE,TRUE,1.75,"Real Recommand"
"1509",33181,TRUE,TRUE,NA,"Real Recommand"
"1510",33182,TRUE,TRUE,NA,"Real Recommand"
"1511",33183,TRUE,TRUE,NA,"Real Recommand"
"1512",33184,TRUE,TRUE,NA,"Real Recommand"
"1513",33185,TRUE,TRUE,NA,"Real Recommand"
"1514",33186,TRUE,TRUE,NA,"Real Recommand"
"1515",33187,TRUE,TRUE,3,"Real Recommand"
"1516",33188,TRUE,TRUE,2.5,"Real Recommand"
"1517",33189,TRUE,TRUE,2,"Real Recommand"
"1518",33190,TRUE,TRUE,3,"Real Recommand"
"1519",33191,TRUE,TRUE,2.5,"Real Recommand"
"1520",33192,TRUE,TRUE,NA,"Real Recommand"
"1521",33193,TRUE,TRUE,NA,"Real Recommand"
"1522",33195,TRUE,TRUE,4,"Real Recommand"
"1523",33196,TRUE,TRUE,1.5,"Real Recommand"
"1524",33197,TRUE,TRUE,4,"Real Recommand"
"1525",33198,TRUE,TRUE,1,"Real Recommand"
"1526",33199,TRUE,TRUE,4,"Real Recommand"
"1527",33200,TRUE,TRUE,NA,"Real Recommand"
"1528",33201,TRUE,TRUE,NA,"Real Recommand"
"1529",33202,TRUE,TRUE,4,"Real Recommand"
"1530",33203,TRUE,TRUE,2,"Real Recommand"
"1531",33204,TRUE,TRUE,3,"Real Recommand"
"1532",33205,TRUE,TRUE,NA,"Real Recommand"
"1533",33206,TRUE,TRUE,2,"Real Recommand"
"1534",33207,TRUE,TRUE,NA,"Real Recommand"
"1535",33208,TRUE,TRUE,NA,"Real Recommand"
"1536",33209,TRUE,TRUE,NA,"Real Recommand"
"1537",33210,TRUE,TRUE,NA,"Real Recommand"
"1538",35141,TRUE,TRUE,1,"Real Recommand"
"1539",35339,TRUE,TRUE,NA,"Real Recommand"
"1540",35536,TRUE,TRUE,NA,"Real Recommand"
"1541",35537,TRUE,TRUE,NA,"Real Recommand"
"1542",35545,TRUE,TRUE,2,"Real Recommand"
"1543",35620,TRUE,TRUE,NA,"Real Recommand"
"1544",35621,TRUE,TRUE,6,"Real Recommand"
"1545",35633,TRUE,TRUE,NA,"Real Recommand"
"1546",35634,TRUE,TRUE,NA,"Real Recommand"
"1547",35637,TRUE,TRUE,3,"Real Recommand"
"1548",35640,TRUE,TRUE,NA,"Real Recommand"
"1549",35642,TRUE,TRUE,NA,"Real Recommand"
"1550",35644,TRUE,TRUE,NA,"Real Recommand"
"1551",35645,TRUE,TRUE,NA,"Real Recommand"
"1552",35647,TRUE,TRUE,NA,"Real Recommand"
"1553",35649,TRUE,TRUE,NA,"Real Recommand"
"1554",35653,TRUE,TRUE,6,"Real Recommand"
"1555",35654,TRUE,TRUE,1,"Real Recommand"
"1556",35655,TRUE,TRUE,NA,"Real Recommand"
"1557",35656,TRUE,TRUE,3,"Real Recommand"
"1558",35657,TRUE,TRUE,1.4,"Real Recommand"
"1559",35658,TRUE,TRUE,2,"Real Recommand"
"1560",35660,TRUE,TRUE,NA,"Real Recommand"
"1561",35661,TRUE,TRUE,NA,"Real Recommand"
"1562",35663,TRUE,TRUE,NA,"Real Recommand"
"1563",35665,TRUE,TRUE,2,"Real Recommand"
"1564",35666,TRUE,TRUE,NA,"Real Recommand"
"1565",35667,TRUE,TRUE,1.2,"Real Recommand"
"1566",35668,TRUE,TRUE,NA,"Real Recommand"
"1567",35669,TRUE,TRUE,1.888888889,"Real Recommand"
"1568",35670,TRUE,TRUE,1.8,"Real Recommand"
"1569",35671,TRUE,TRUE,NA,"Real Recommand"
"1570",35672,TRUE,TRUE,2,"Real Recommand"
"1571",35700,TRUE,TRUE,2.5,"Real Recommand"
"1572",35702,TRUE,TRUE,4,"Real Recommand"
"1573",35707,TRUE,TRUE,1,"Real Recommand"
"1574",35714,TRUE,TRUE,1.5,"Real Recommand"
"1575",35718,TRUE,TRUE,2.666666667,"Real Recommand"
"1576",35728,TRUE,TRUE,0.666666667,"Real Recommand"
"1577",35731,TRUE,TRUE,7,"Real Recommand"
"1578",35732,TRUE,TRUE,3,"Real Recommand"
"1579",35733,TRUE,TRUE,4.333333333,"Real Recommand"
"1580",35734,TRUE,TRUE,2.5,"Real Recommand"
"1581",35735,TRUE,TRUE,1,"Real Recommand"
"1582",35736,TRUE,TRUE,2,"Real Recommand"
"1583",35737,TRUE,TRUE,1.5,"Real Recommand"
"1584",35738,TRUE,TRUE,1.666666667,"Real Recommand"
"1585",35739,TRUE,TRUE,2.833333333,"Real Recommand"
"1586",35740,TRUE,TRUE,NA,"Real Recommand"
"1587",35778,TRUE,TRUE,2,"Real Recommand"
"1588",36443,TRUE,TRUE,3,"Real Recommand"
"1589",36444,TRUE,TRUE,NA,"Real Recommand"
"1590",36447,TRUE,TRUE,5,"Real Recommand"
"1591",36454,TRUE,TRUE,NA,"Real Recommand"
"1592",36455,TRUE,TRUE,NA,"Real Recommand"
"1593",36456,TRUE,TRUE,2,"Real Recommand"
"1594",36457,TRUE,TRUE,2,"Real Recommand"
"1595",36458,TRUE,TRUE,NA,"Real Recommand"
"1596",36459,TRUE,TRUE,NA,"Real Recommand"
"1597",36460,TRUE,TRUE,NA,"Real Recommand"
"1598",36461,TRUE,TRUE,2,"Real Recommand"
"1599",36462,TRUE,TRUE,3,"Real Recommand"
"1600",36463,TRUE,TRUE,1.5,"Real Recommand"
"1601",36464,TRUE,TRUE,NA,"Real Recommand"
"1602",36465,TRUE,TRUE,NA,"Real Recommand"
"1603",36466,TRUE,TRUE,NA,"Real Recommand"
"1604",36467,TRUE,TRUE,2,"Real Recommand"
"1605",36468,TRUE,TRUE,3,"Real Recommand"
"1606",36486,TRUE,TRUE,0.6,"Real Recommand"
"1607",36487,TRUE,TRUE,1.5,"Real Recommand"
"1608",36488,TRUE,TRUE,2.666666667,"Real Recommand"
"1609",36489,TRUE,TRUE,1.5,"Real Recommand"
"1610",36490,TRUE,TRUE,NA,"Real Recommand"
"1611",36491,TRUE,TRUE,7,"Real Recommand"
"1612",36507,TRUE,TRUE,NA,"Real Recommand"
"1613",36524,TRUE,TRUE,1.5,"Real Recommand"
"1614",36550,TRUE,TRUE,2.25,"Real Recommand"
"1615",36551,TRUE,TRUE,3,"Real Recommand"
"1616",36552,TRUE,TRUE,1,"Real Recommand"
"1617",36555,TRUE,TRUE,NA,"Real Recommand"
"1618",36557,TRUE,TRUE,NA,"Real Recommand"
"1619",36558,TRUE,TRUE,4,"Real Recommand"
"1620",36565,TRUE,TRUE,3,"Real Recommand"
"1621",36569,TRUE,TRUE,13,"Real Recommand"
"1622",36570,TRUE,TRUE,2,"Real Recommand"
"1623",36573,TRUE,TRUE,0.666666667,"Real Recommand"
"1624",36574,TRUE,TRUE,4,"Real Recommand"
"1625",36575,TRUE,TRUE,NA,"Real Recommand"
"1626",36580,TRUE,TRUE,1,"Real Recommand"
"1627",36584,TRUE,TRUE,1.5,"Real Recommand"
"1628",36590,TRUE,TRUE,NA,"Real Recommand"
"1629",36593,TRUE,TRUE,2,"Real Recommand"
"1630",36595,TRUE,TRUE,NA,"Real Recommand"
"1631",36596,TRUE,TRUE,0,"Real Recommand"
"1632",36598,TRUE,TRUE,2.5,"Real Recommand"
"1633",36601,TRUE,TRUE,NA,"Real Recommand"
"1634",36616,TRUE,TRUE,3.5,"Real Recommand"
"1635",36621,TRUE,TRUE,1.666666667,"Real Recommand"
"1636",36694,TRUE,TRUE,NA,"Real Recommand"
"1637",36707,TRUE,TRUE,NA,"Real Recommand"
"1638",36715,TRUE,TRUE,2,"Real Recommand"
"1639",36716,TRUE,TRUE,1,"Real Recommand"
"1640",36717,TRUE,TRUE,NA,"Real Recommand"
"1641",36718,TRUE,TRUE,3.5,"Real Recommand"
"1642",36726,TRUE,TRUE,2,"Real Recommand"
"1643",36727,TRUE,TRUE,1.5,"Real Recommand"
"1644",36729,TRUE,TRUE,NA,"Real Recommand"
"1645",36759,TRUE,TRUE,3,"Real Recommand"
"1646",36784,TRUE,TRUE,1.8,"Real Recommand"
"1647",36785,TRUE,TRUE,1.25,"Real Recommand"
"1648",36827,TRUE,TRUE,2,"Real Recommand"
"1649",36833,TRUE,TRUE,1,"Real Recommand"
"1650",36843,TRUE,TRUE,1,"Real Recommand"
"1651",36849,TRUE,TRUE,NA,"Real Recommand"
"1652",36857,TRUE,TRUE,6,"Real Recommand"
"1653",36858,TRUE,TRUE,2.5,"Real Recommand"
"1654",36865,TRUE,TRUE,1,"Real Recommand"
"1655",36866,TRUE,TRUE,NA,"Real Recommand"
"1656",36867,TRUE,TRUE,NA,"Real Recommand"
"1657",36868,TRUE,TRUE,NA,"Real Recommand"
"1658",36869,TRUE,TRUE,3.333333333,"Real Recommand"
"1659",36870,TRUE,TRUE,4,"Real Recommand"
"1660",36871,TRUE,TRUE,NA,"Real Recommand"
"1661",36885,TRUE,TRUE,1,"Real Recommand"
"1662",36887,TRUE,TRUE,4,"Real Recommand"
"1663",36888,TRUE,TRUE,NA,"Real Recommand"
"1664",36892,TRUE,TRUE,NA,"Real Recommand"
"1665",36894,TRUE,TRUE,1.5,"Real Recommand"
"1666",36896,TRUE,TRUE,NA,"Real Recommand"
"1667",36897,TRUE,TRUE,0.666666667,"Real Recommand"
"1668",36898,TRUE,TRUE,NA,"Real Recommand"
"1669",36899,TRUE,TRUE,NA,"Real Recommand"
"1670",36902,TRUE,TRUE,3.25,"Real Recommand"
"1671",36903,TRUE,TRUE,NA,"Real Recommand"
"1672",36904,TRUE,TRUE,NA,"Real Recommand"
"1673",36905,TRUE,TRUE,NA,"Real Recommand"
"1674",36907,TRUE,TRUE,NA,"Real Recommand"
"1675",36908,TRUE,TRUE,2,"Real Recommand"
"1676",36909,TRUE,TRUE,1.333333333,"Real Recommand"
"1677",36910,TRUE,TRUE,0.6,"Real Recommand"
"1678",36911,TRUE,TRUE,6,"Real Recommand"
"1679",36912,TRUE,TRUE,3.5,"Real Recommand"
"1680",36913,TRUE,TRUE,1,"Real Recommand"
"1681",36914,TRUE,TRUE,1,"Real Recommand"
"1682",36915,TRUE,TRUE,2.5,"Real Recommand"
"1683",36918,TRUE,TRUE,7,"Real Recommand"
"1684",36922,TRUE,TRUE,3.166666667,"Real Recommand"
"1685",36926,TRUE,TRUE,2.666666667,"Real Recommand"
"1686",36927,TRUE,TRUE,1.333333333,"Real Recommand"
"1687",36928,TRUE,TRUE,2,"Real Recommand"
"1688",36930,TRUE,TRUE,2.666666667,"Real Recommand"
"1689",36931,TRUE,TRUE,2,"Real Recommand"
"1690",36934,TRUE,TRUE,2,"Real Recommand"
"1691",38823,TRUE,TRUE,7,"Real Recommand"
"1692",38831,TRUE,TRUE,NA,"Real Recommand"
"1693",38833,TRUE,TRUE,1.5,"Real Recommand"
"1694",38835,TRUE,TRUE,0.666666667,"Real Recommand"
"1695",38875,TRUE,TRUE,1.5,"Real Recommand"
"1696",38876,TRUE,TRUE,1,"Real Recommand"
"1697",38877,TRUE,TRUE,1,"Real Recommand"
"1698",38955,TRUE,TRUE,NA,"Real Recommand"
"1699",38959,TRUE,TRUE,NA,"Real Recommand"
"1700",38970,TRUE,TRUE,4,"Real Recommand"
"1701",38973,TRUE,TRUE,NA,"Real Recommand"
"1702",38987,TRUE,TRUE,1.666666667,"Real Recommand"
"1703",38999,TRUE,TRUE,0.8,"Real Recommand"
"1704",39007,TRUE,TRUE,NA,"Real Recommand"
"1705",39019,TRUE,TRUE,1,"Real Recommand"
"1706",39021,TRUE,TRUE,NA,"Real Recommand"
"1707",39023,TRUE,TRUE,11,"Real Recommand"
"1708",39025,TRUE,TRUE,13,"Real Recommand"
"1709",39034,TRUE,TRUE,NA,"Real Recommand"
"1710",39035,TRUE,TRUE,NA,"Real Recommand"
"1711",39040,TRUE,TRUE,0,"Real Recommand"
"1712",39043,TRUE,TRUE,1,"Real Recommand"
"1713",44670,TRUE,TRUE,NA,"Real Recommand"
"1714",44673,TRUE,TRUE,NA,"Real Recommand"
"1715",45268,TRUE,TRUE,0,"Real Recommand"
"1716",45270,TRUE,TRUE,4,"Real Recommand"
"1717",45283,TRUE,TRUE,NA,"Real Recommand"
"1718",45297,TRUE,TRUE,1,"Real Recommand"
"1719",45299,TRUE,TRUE,3,"Real Recommand"
"1720",45302,TRUE,TRUE,1,"Real Recommand"
"1721",45309,TRUE,TRUE,NA,"Real Recommand"
"1722",45338,TRUE,TRUE,NA,"Real Recommand"
"1723",45366,TRUE,TRUE,0,"Real Recommand"
"1724",45393,TRUE,TRUE,1,"Real Recommand"
"1725",45394,TRUE,TRUE,NA,"Real Recommand"
"1726",45513,TRUE,TRUE,3,"Real Recommand"
"1727",45514,TRUE,TRUE,2,"Real Recommand"
"1728",45519,TRUE,TRUE,3,"Real Recommand"
"1729",45593,TRUE,TRUE,8,"Real Recommand"
"1730",45594,TRUE,TRUE,NA,"Real Recommand"
"1731",45595,TRUE,TRUE,NA,"Real Recommand"
"1732",45598,TRUE,TRUE,NA,"Real Recommand"
"1733",45600,TRUE,TRUE,NA,"Real Recommand"
"1734",45606,TRUE,TRUE,0.5,"Real Recommand"
"1735",45609,TRUE,TRUE,NA,"Real Recommand"
"1736",45658,TRUE,TRUE,1.857142857,"Real Recommand"
"1737",45660,TRUE,TRUE,2,"Real Recommand"
"1738",45680,TRUE,TRUE,5,"Real Recommand"
"1739",46009,TRUE,TRUE,4,"Real Recommand"
"1740",46030,TRUE,TRUE,NA,"Real Recommand"
"1741",46033,TRUE,TRUE,2,"Real Recommand"
"1742",46042,TRUE,TRUE,NA,"Real Recommand"
"1743",46100,TRUE,TRUE,NA,"Real Recommand"
"1744",46101,TRUE,TRUE,0.25,"Real Recommand"
"1745",46102,TRUE,TRUE,1,"Real Recommand"
"1746",46103,TRUE,TRUE,NA,"Real Recommand"
"1747",46104,TRUE,TRUE,1.222222222,"Real Recommand"
"1748",46105,TRUE,TRUE,2.666666667,"Real Recommand"
"1749",46107,TRUE,TRUE,3,"Real Recommand"
"1750",46108,TRUE,TRUE,2,"Real Recommand"
"1751",46111,TRUE,TRUE,NA,"Real Recommand"
"1752",46113,TRUE,TRUE,1,"Real Recommand"
"1753",46114,TRUE,TRUE,2,"Real Recommand"
"1754",46115,TRUE,TRUE,1,"Real Recommand"
"1755",46117,TRUE,TRUE,2,"Real Recommand"
"1756",46118,TRUE,TRUE,0.882352941,"Real Recommand"
"1757",46121,TRUE,TRUE,0.333333333,"Real Recommand"
"1758",46124,TRUE,TRUE,1,"Real Recommand"
"1759",46125,TRUE,TRUE,1,"Real Recommand"
"1760",46126,TRUE,TRUE,2.166666667,"Real Recommand"
"1761",46127,TRUE,TRUE,2.75,"Real Recommand"
"1762",46128,TRUE,TRUE,1.5,"Real Recommand"
"1763",46131,TRUE,TRUE,NA,"Real Recommand"
"1764",46133,TRUE,TRUE,0.75,"Real Recommand"
"1765",46166,TRUE,TRUE,1,"Real Recommand"
"1766",46188,TRUE,TRUE,1.888888889,"Real Recommand"
"1767",46203,TRUE,TRUE,1.625,"Real Recommand"
"1768",46254,TRUE,TRUE,NA,"Real Recommand"
"1769",46260,TRUE,TRUE,NA,"Real Recommand"
"1770",46261,TRUE,TRUE,2,"Real Recommand"
"1771",46262,TRUE,TRUE,1,"Real Recommand"
"1772",46266,TRUE,TRUE,3.5,"Real Recommand"
"1773",46268,TRUE,TRUE,3.5,"Real Recommand"
"1774",46269,TRUE,TRUE,1,"Real Recommand"
"1775",46270,TRUE,TRUE,1,"Real Recommand"
"1776",46271,TRUE,TRUE,1.75,"Real Recommand"
"1777",46274,TRUE,TRUE,3,"Real Recommand"
"1778",46357,TRUE,TRUE,2.222222222,"Real Recommand"
"1779",46360,TRUE,TRUE,NA,"Real Recommand"
"1780",46390,TRUE,TRUE,1.333333333,"Real Recommand"
"1781",46395,TRUE,TRUE,1.454545455,"Real Recommand"
"1782",46404,TRUE,TRUE,1.666666667,"Real Recommand"
"1783",46407,TRUE,TRUE,4,"Real Recommand"
"1784",46408,TRUE,TRUE,NA,"Real Recommand"
"1785",46426,TRUE,TRUE,4,"Real Recommand"
"1786",46427,TRUE,TRUE,2,"Real Recommand"
"1787",46428,TRUE,TRUE,NA,"Real Recommand"
"1788",46433,TRUE,TRUE,5,"Real Recommand"
"1789",46435,TRUE,TRUE,NA,"Real Recommand"
"1790",46444,TRUE,TRUE,1.5,"Real Recommand"
"1791",46445,TRUE,TRUE,1,"Real Recommand"
"1792",46447,TRUE,TRUE,10,"Real Recommand"
"1793",46450,TRUE,TRUE,2,"Real Recommand"
"1794",46454,TRUE,TRUE,5,"Real Recommand"
"1795",46456,TRUE,TRUE,2,"Real Recommand"
"1796",46457,TRUE,TRUE,1.75,"Real Recommand"
"1797",46458,TRUE,TRUE,3.5,"Real Recommand"
"1798",46461,TRUE,TRUE,0.5,"Real Recommand"
"1799",46463,TRUE,TRUE,NA,"Real Recommand"
"1800",46464,TRUE,TRUE,0.6,"Real Recommand"
"1801",46465,TRUE,TRUE,2.5,"Real Recommand"
"1802",46473,TRUE,TRUE,1.4,"Real Recommand"
"1803",46474,TRUE,TRUE,3,"Real Recommand"
"1804",46477,TRUE,TRUE,3.5,"Real Recommand"
"1805",46483,TRUE,TRUE,7,"Real Recommand"
"1806",46491,TRUE,TRUE,4.5,"Real Recommand"
"1807",46497,TRUE,TRUE,6,"Real Recommand"
"1808",46539,TRUE,TRUE,NA,"Real Recommand"
"1809",46544,TRUE,TRUE,0.5,"Real Recommand"
"1810",46552,TRUE,TRUE,1.2,"Real Recommand"
"1811",46565,TRUE,TRUE,3.5,"Real Recommand"
"1812",46566,TRUE,TRUE,NA,"Real Recommand"
"1813",46567,TRUE,TRUE,1,"Real Recommand"
"1814",46575,TRUE,TRUE,2,"Real Recommand"
"1815",46576,TRUE,TRUE,3,"Real Recommand"
"1816",46577,TRUE,TRUE,1,"Real Recommand"
"1817",46578,TRUE,TRUE,NA,"Real Recommand"
"1818",46579,TRUE,TRUE,NA,"Real Recommand"
"1819",46580,TRUE,TRUE,2.5,"Real Recommand"
"1820",46581,TRUE,TRUE,2,"Real Recommand"
"1821",46582,TRUE,TRUE,NA,"Real Recommand"
"1822",46584,TRUE,TRUE,2,"Real Recommand"
"1823",46585,TRUE,TRUE,2.666666667,"Real Recommand"
"1824",46588,TRUE,TRUE,4,"Real Recommand"
"1825",46591,TRUE,TRUE,1,"Real Recommand"
"1826",46596,TRUE,TRUE,1.666666667,"Real Recommand"
"1827",46599,TRUE,TRUE,3,"Real Recommand"
"1828",46600,TRUE,TRUE,1.5,"Real Recommand"
"1829",46604,TRUE,TRUE,5,"Real Recommand"
"1830",46605,TRUE,TRUE,5,"Real Recommand"
"1831",46790,TRUE,TRUE,1,"Real Recommand"
"1832",46804,TRUE,TRUE,2.5,"Real Recommand"
"1833",46814,TRUE,TRUE,5,"Real Recommand"
"1834",46815,TRUE,TRUE,4,"Real Recommand"
"1835",46817,TRUE,TRUE,2,"Real Recommand"
"1836",46819,TRUE,TRUE,NA,"Real Recommand"
"1837",46822,TRUE,TRUE,2,"Real Recommand"
"1838",46829,TRUE,TRUE,1,"Real Recommand"
"1839",46835,TRUE,TRUE,NA,"Real Recommand"
"1840",46838,TRUE,TRUE,6,"Real Recommand"
"1841",46839,TRUE,TRUE,NA,"Real Recommand"
"1842",46844,TRUE,TRUE,3,"Real Recommand"
"1843",46845,TRUE,TRUE,1.75,"Real Recommand"
"1844",46846,TRUE,TRUE,2.230769231,"Real Recommand"
"1845",46847,TRUE,TRUE,1,"Real Recommand"
"1846",46848,TRUE,TRUE,NA,"Real Recommand"
"1847",46850,TRUE,TRUE,NA,"Real Recommand"
"1848",46852,TRUE,TRUE,6,"Real Recommand"
"1849",46853,TRUE,TRUE,1.1,"Real Recommand"
"1850",46854,TRUE,TRUE,1.333333333,"Real Recommand"
"1851",46855,TRUE,TRUE,NA,"Real Recommand"
"1852",46857,TRUE,TRUE,8,"Real Recommand"
"1853",46858,TRUE,TRUE,NA,"Real Recommand"
"1854",46860,TRUE,TRUE,1.666666667,"Real Recommand"
"1855",46861,TRUE,TRUE,2.5,"Real Recommand"
"1856",46863,TRUE,TRUE,NA,"Real Recommand"
"1857",46864,TRUE,TRUE,6,"Real Recommand"
"1858",46867,TRUE,TRUE,1,"Real Recommand"
"1859",46868,TRUE,TRUE,1.333333333,"Real Recommand"
"1860",46869,TRUE,TRUE,9,"Real Recommand"
"1861",46870,TRUE,TRUE,0.5,"Real Recommand"
"1862",46871,TRUE,TRUE,NA,"Real Recommand"
"1863",46872,TRUE,TRUE,3.5,"Real Recommand"
"1864",46873,TRUE,TRUE,8,"Real Recommand"
"1865",46875,TRUE,TRUE,3,"Real Recommand"
"1866",46876,TRUE,TRUE,2.5,"Real Recommand"
"1867",46877,TRUE,TRUE,1.666666667,"Real Recommand"
"1868",46878,TRUE,TRUE,3.5,"Real Recommand"
"1869",46879,TRUE,TRUE,1.75,"Real Recommand"
"1870",46882,TRUE,TRUE,8,"Real Recommand"
"1871",46883,TRUE,TRUE,NA,"Real Recommand"
"1872",46884,TRUE,TRUE,5,"Real Recommand"
"1873",46885,TRUE,TRUE,3,"Real Recommand"
"1874",46886,TRUE,TRUE,2,"Real Recommand"
"1875",46887,TRUE,TRUE,4,"Real Recommand"
"1876",46888,TRUE,TRUE,NA,"Real Recommand"
"1877",46889,TRUE,TRUE,2,"Real Recommand"
"1878",46890,TRUE,TRUE,0.666666667,"Real Recommand"
"1879",46891,TRUE,TRUE,NA,"Real Recommand"
"1880",46892,TRUE,TRUE,NA,"Real Recommand"
"1881",46893,TRUE,TRUE,1.333333333,"Real Recommand"
"1882",46894,TRUE,TRUE,3,"Real Recommand"
"1883",46895,TRUE,TRUE,NA,"Real Recommand"
"1884",46896,TRUE,TRUE,2,"Real Recommand"
"1885",46897,TRUE,TRUE,6,"Real Recommand"
"1886",46898,TRUE,TRUE,NA,"Real Recommand"
"1887",46899,TRUE,TRUE,3,"Real Recommand"
"1888",46901,TRUE,TRUE,4,"Real Recommand"
"1889",46903,TRUE,TRUE,5,"Real Recommand"
"1890",46905,TRUE,TRUE,1.666666667,"Real Recommand"
"1891",46907,TRUE,TRUE,1,"Real Recommand"
"1892",46908,TRUE,TRUE,3,"Real Recommand"
"1893",46909,TRUE,TRUE,NA,"Real Recommand"
"1894",46910,TRUE,TRUE,1.25,"Real Recommand"
"1895",46915,TRUE,TRUE,3,"Real Recommand"
"1896",46916,TRUE,TRUE,1,"Real Recommand"
"1897",46917,TRUE,TRUE,6,"Real Recommand"
"1898",46918,TRUE,TRUE,NA,"Real Recommand"
"1899",46919,TRUE,TRUE,4,"Real Recommand"
"1900",46920,TRUE,TRUE,1,"Real Recommand"
"1901",46921,TRUE,TRUE,NA,"Real Recommand"
"1902",46922,TRUE,TRUE,2,"Real Recommand"
"1903",46923,TRUE,TRUE,5,"Real Recommand"
"1904",46924,TRUE,TRUE,4,"Real Recommand"
"1905",46925,TRUE,TRUE,3,"Real Recommand"
"1906",46926,TRUE,TRUE,2,"Real Recommand"
"1907",46927,TRUE,TRUE,1.25,"Real Recommand"
"1908",46928,TRUE,TRUE,2.5,"Real Recommand"
"1909",46930,TRUE,TRUE,1,"Real Recommand"
"1910",46931,TRUE,TRUE,0.75,"Real Recommand"
"1911",46932,TRUE,TRUE,NA,"Real Recommand"
"1912",46934,TRUE,TRUE,3.5,"Real Recommand"
"1913",46936,TRUE,TRUE,1,"Real Recommand"
"1914",46937,TRUE,TRUE,3,"Real Recommand"
"1915",46938,TRUE,TRUE,2.333333333,"Real Recommand"
"1916",46939,TRUE,TRUE,3,"Real Recommand"
"1917",46940,TRUE,TRUE,2,"Real Recommand"
"1918",46941,TRUE,TRUE,5,"Real Recommand"
"1919",46942,TRUE,TRUE,NA,"Real Recommand"
"1920",46943,TRUE,TRUE,NA,"Real Recommand"
"1921",46944,TRUE,TRUE,1.666666667,"Real Recommand"
"1922",46946,TRUE,TRUE,4,"Real Recommand"
"1923",46947,TRUE,TRUE,NA,"Real Recommand"
"1924",46948,TRUE,TRUE,NA,"Real Recommand"
"1925",46949,TRUE,TRUE,1.8,"Real Recommand"
"1926",46950,TRUE,TRUE,1.5,"Real Recommand"
"1927",46952,TRUE,TRUE,NA,"Real Recommand"
"1928",46953,TRUE,TRUE,NA,"Real Recommand"
"1929",46954,TRUE,TRUE,NA,"Real Recommand"
"1930",46955,TRUE,TRUE,6.5,"Real Recommand"
"1931",46956,TRUE,TRUE,3.333333333,"Real Recommand"
"1932",46957,TRUE,TRUE,3,"Real Recommand"
"1933",46958,TRUE,TRUE,2.666666667,"Real Recommand"
"1934",46959,TRUE,TRUE,4,"Real Recommand"
"1935",46960,TRUE,TRUE,1.25,"Real Recommand"
"1936",46961,TRUE,TRUE,1.2,"Real Recommand"
"1937",46962,TRUE,TRUE,2.5,"Real Recommand"
"1938",46963,TRUE,TRUE,NA,"Real Recommand"
"1939",46964,TRUE,TRUE,1,"Real Recommand"
"1940",46966,TRUE,TRUE,NA,"Real Recommand"
"1941",46967,TRUE,TRUE,NA,"Real Recommand"
"1942",46968,TRUE,TRUE,9,"Real Recommand"
"1943",46969,TRUE,TRUE,5.5,"Real Recommand"
"1944",46970,TRUE,TRUE,3,"Real Recommand"
"1945",46971,TRUE,TRUE,NA,"Real Recommand"
"1946",46972,TRUE,TRUE,NA,"Real Recommand"
"1947",46974,TRUE,TRUE,NA,"Real Recommand"
"1948",46977,TRUE,TRUE,NA,"Real Recommand"
"1949",46978,TRUE,TRUE,NA,"Real Recommand"
"1950",46979,TRUE,TRUE,NA,"Real Recommand"
"1951",46980,TRUE,TRUE,3,"Real Recommand"
"1952",46981,TRUE,TRUE,NA,"Real Recommand"
"1953",46982,TRUE,TRUE,7,"Real Recommand"
"1954",46983,TRUE,TRUE,NA,"Real Recommand"
"1955",46984,TRUE,TRUE,4,"Real Recommand"
"1956",46985,TRUE,TRUE,2,"Real Recommand"
"1957",46986,TRUE,TRUE,2,"Real Recommand"
"1958",46988,TRUE,TRUE,NA,"Real Recommand"
"1959",46989,TRUE,TRUE,3,"Real Recommand"
